source_vintage,source_hs8,hs8_2022,match_type
2017,73030027,73030027,identity
2017,73041110,73041110,identity
2017,73041990,73041990,identity
2017,73042211,73042211,identity
2017,73042391,73042391,identity
2017,73042412,73042412,identity
2017,73042992,73042992,identity
2017,73043100,73043100,identity
2017,73043900,73043900,identity
2017,73044100,73044100,identity
2017,73044900,73044900,identity
2017,73045100,73045100,identity
2017,73045900,73045900,identity
2017,73049000,73049000,identity
2017,73051100,73051100,identity
2017,73051200,73051200,identity
2017,73051900,73051900,identity
2017,73052000,73052000,identity
2017,73053100,73053100,identity
2017,73053900,73053900,identity
2017,73059000,73059000,identity
2017,73061113,73061113,identity
2017,73061993,73061993,identity
2017,73062114,73062114,identity
2017,73062994,73062994,identity
2017,73063011,73063011,identity
2017,73063091,73063091,identity
2017,73064000,73064000,identity
2017,73065000,73065000,identity
2017,73066115,73066115,identity
2017,73066995,73066995,identity
2017,73069000,73069000,identity
2017,73071101,73071101,identity
2017,73071901,73071901,identity
2017,73072101,73072101,identity
2017,73072201,73072201,identity
2017,73072301,73072301,identity
2017,73072901,73072901,identity
2017,73079101,73079101,identity
2017,73079201,73079201,identity
2017,73079301,73079301,identity
2017,73079901,73079901,identity
2017,73081020,73081020,identity
2017,73082010,73082010,identity
2017,73082092,73082092,identity
2017,73083000,73083000,identity
2017,73084000,73084000,identity
2017,73089000,73089000,identity
2017,73090000,73090000,identity
2017,73101000,73101000,identity
2017,73102100,73102100,identity
2017,73102900,73102900,identity
2017,73110025,73110025,identity
2017,73121000,73121000,identity
2017,73129000,73129000,identity
2017,73130000,73130000,identity
2017,73141200,73141200,identity
2017,73141400,73141400,identity
2017,73141920,73141920,identity
2017,73142000,73142000,identity
2017,73143100,73143100,identity
2017,73143900,73143900,identity
2017,73144100,73144100,identity
2017,73144200,73144200,identity
2017,73144900,73144900,identity
2017,73145000,73145000,identity
2017,73151100,73151100,identity
2017,73151200,73151200,identity
2017,73151900,73151900,identity
2017,73152000,73152000,identity
2017,73158100,73158100,identity
2017,73158200,73158200,identity
2017,73158900,73158900,identity
2017,73159000,73159000,identity
2017,73160000,73160000,identity
2017,73170030,73170040,concordance_split
2017,73170030,90212901,concordance_split
2017,73170030,90212902,concordance_split
2017,73181100,73181100,identity
2017,73181200,73181200,identity
2017,73181300,73181300,identity
2017,73181400,73181401,concordance_split
2017,73181400,90212901,concordance_split
2017,73181400,90212902,concordance_split
2017,73181500,73181502,concordance_split
2017,73181500,90212901,concordance_split
2017,73181500,90212902,concordance_split
2017,73181600,73181603,concordance_split
2017,73181600,90212901,concordance_split
2017,73181600,90212902,concordance_split
2017,73181900,73181904,concordance_split
2017,73181900,90212901,concordance_split
2017,73181900,90212902,concordance_split
2017,73182100,73182100,identity
2017,73182200,73182220,concordance_split
2017,73182200,90212901,concordance_split
2017,73182200,90212902,concordance_split
2017,73182300,73182300,identity
2017,73182400,73182440,concordance_split
2017,73182400,90212901,concordance_split
2017,73182400,90212902,concordance_split
2017,73182900,73182990,concordance_split
2017,73182900,90212901,concordance_split
2017,73182900,90212902,concordance_split
2017,73194000,73194000,identity
2017,73199092,73199092,identity
2017,73201000,73201000,identity
2017,73202000,73202000,identity
2017,73209000,73209000,identity
2017,73211120,73211120,identity
2017,73211200,73211200,identity
2017,73211993,73211993,identity
2017,73218113,73218113,identity
2017,73218200,73218200,identity
2017,73218917,73218917,identity
2017,73219000,73219000,identity
2017,73221100,73221100,identity
2017,73221900,73221900,identity
2017,73229000,73229000,identity
2017,73231000,73231000,identity
2017,73239100,73239100,identity
2017,73239200,73239200,identity
2017,73239300,73239300,identity
2017,73239400,73239400,identity
2017,73239900,73239900,identity
2017,73241000,73241000,identity
2017,73242100,73242100,identity
2017,73242900,73242900,identity
2017,73249000,73249000,identity
2017,73251000,73251000,identity
2017,73259100,73259100,identity
2017,73259900,73259900,identity
2017,73261100,73261100,identity
2017,73261900,73261900,identity
2017,73262000,73262000,identity
2017,73269022,73269022,identity
2017,73269050,73269050,identity
2017,73269092,73269092,identity
2017,73269093,73269093,identity
2017,74010010,74010010,identity
2017,74020000,74020000,identity
2017,74031100,74031100,identity
2017,74031200,74031200,identity
2017,74031300,74031300,identity
2017,74031900,74031900,identity
2017,74032101,74032101,identity
2017,74032201,74032201,identity
2017,74032915,74032915,identity
2017,74040012,74040012,identity
2017,74040018,74040018,identity
2017,74040022,74040022,identity
2017,74040030,74040030,identity
2017,74050000,74050000,identity
2017,74061000,74061000,identity
2017,74062000,74062000,identity
2017,74071025,74071025,identity
2017,74072150,74072150,identity
2017,74072990,74072990,identity
2017,74081100,74081100,identity
2017,74081900,74081900,identity
2017,74082100,74082100,identity
2017,74082200,74082200,identity
2017,74082900,74082900,identity
2017,74091100,74091100,identity
2017,74091900,74091900,identity
2017,74092100,74092100,identity
2017,74092900,74092900,identity
2017,74093100,74093100,identity
2017,74093900,74093900,identity
2017,74094000,74094000,identity
2017,74099000,74099000,identity
2017,74101100,74101100,identity
2017,74101200,74101200,identity
2017,74102100,74102100,identity
2017,74102200,74102200,identity
2017,74111000,74111000,identity
2017,74112100,74112100,identity
2017,74112200,74112200,identity
2017,74112900,74112900,identity
2017,74121000,74121000,identity
2017,74122000,74122000,identity
2017,74130000,74130000,identity
2017,74151000,74151000,identity
2017,74152100,74152100,identity
2017,74152900,74152900,identity
2017,74153300,74153300,identity
2017,74153900,74153900,identity
2017,74181010,74181010,identity
2017,74182000,74182000,identity
2017,74191000,74192010,concordance_split
2017,74191000,74198010,concordance_split
2017,74199112,74192090,concordance
2017,74199991,74198090,concordance
2017,75011000,75011000,identity
2017,75012000,75012000,identity
2017,75021000,75021000,identity
2017,75022000,75022000,identity
2017,75030001,75030001,identity
2017,75040000,75040000,identity
2017,75051100,75051100,identity
2017,75051200,75051200,identity
2017,75052100,75052100,identity
2017,75052200,75052200,identity
2017,75061000,75061000,identity
2017,75062000,75062000,identity
2017,75071100,75071100,identity
2017,75071200,75071200,identity
2017,75072000,75072000,identity
2017,75081000,75081000,identity
2017,75089001,75089001,identity
2017,76011000,76011000,identity
2017,76012000,76012000,identity
2017,76020010,76020010,identity
2017,76020090,76020090,identity
2017,76031000,76031000,identity
2017,76032000,76032000,identity
2017,76041000,76041000,identity
2017,76042100,76042100,identity
2017,76042929,76042929,identity
2017,76051100,76051100,identity
2017,76051900,76051900,identity
2017,76052100,76052100,identity
2017,76052900,76052900,identity
2017,76061100,76061100,identity
2017,76061230,76061230,identity
2017,76069130,76069130,identity
2017,76069200,76069200,identity
2017,76071100,76071100,identity
2017,76071900,76071900,identity
2017,76072020,76072020,identity
2017,76081000,76081000,identity
2017,76082000,76082000,identity
2017,76090000,76090000,identity
2017,76101000,76101000,identity
2017,76109000,76109000,identity
2017,76110000,76110000,identity
2017,76121000,76121000,identity
2017,76129000,76129000,identity
2017,76130000,76130000,identity
2017,76141000,76141000,identity
2017,76149000,76149000,identity
2017,76151010,76151010,identity
2017,76152000,76152000,identity
2017,76161000,76161000,identity
2017,76169100,76169100,identity
2017,76169901,76169901,identity
2017,78011000,78011000,identity
2017,78019100,78019100,identity
2017,78019900,78019900,identity
2017,78020000,78020000,identity
2017,78041100,78041100,identity
2017,78041900,78041900,identity
2017,78042000,78042000,identity
2017,78060030,78060030,identity
2017,79011100,79011100,identity
2017,79011200,79011200,identity
2017,79012000,79012000,identity
2017,79020001,79020001,identity
2017,79031000,79031000,identity
2017,79039000,79039000,identity
2017,79040000,79040000,identity
2017,79050000,79050000,identity
2017,79070020,79070020,identity
2017,80011000,80011000,identity
2017,80012000,80012000,identity
2017,80020000,80020000,identity
2017,80030000,80030000,identity
2017,80070051,80070051,identity
2017,81011000,81011000,identity
2017,81019400,81019400,identity
2017,81019600,81019600,identity
2017,81019700,81019700,identity
2017,81019950,81019950,identity
2017,81021000,81021000,identity
2017,81029400,81029400,identity
2017,81029500,81029500,identity
2017,81029600,81029600,identity
2017,81029700,81029700,identity
2017,81029900,81029900,identity
2017,81032000,81032000,identity
2017,81033000,81033000,identity
2017,81039000,81039100,concordance_split
2017,81039000,81039900,concordance_split
2017,81041100,81041100,identity
2017,81041900,81041900,identity
2017,81042000,81042000,identity
2017,81043000,81043000,identity
2017,81049000,81049000,identity
2017,81052000,81052000,identity
2017,81053000,81053000,identity
2017,81059000,81059000,identity
2017,81060000,81061000,concordance_split
2017,81060000,81069000,concordance_split
2017,81072000,81126900,concordance
2017,81073000,81126100,concordance
2017,81079000,81126900,concordance
2017,81082000,81082000,identity
2017,81083000,81083000,identity
2017,81089000,81089001,concordance_split
2017,81089000,90212901,concordance_split
2017,81089000,90212902,concordance_split
2017,81092000,81092100,concordance_split
2017,81092000,81092900,concordance_split
2017,81093000,81093100,concordance_split
2017,81093000,81093900,concordance_split
2017,81099000,81099100,concordance_split
2017,81099000,81099900,concordance_split
2017,81101000,81101000,identity
2017,81102000,81102000,identity
2017,81109000,81109000,identity
2017,81110000,81110000,identity
2017,81121200,81121200,identity
2017,81121300,81121300,identity
2017,81121900,81121900,identity
2017,81122100,81122100,identity
2017,81122200,81122200,identity
2017,81122900,81122900,identity
2017,81125100,81125100,identity
2017,81125200,81125200,identity
2017,81125900,81125900,identity
2017,81129229,81123100,concordance_split
2017,81129229,81124100,concordance_split
2017,81129229,81129230,concordance_split
2017,81129990,81123900,concordance_split
2017,81129990,81124900,concordance_split
2017,81129990,81129991,concordance_split
2017,81130000,81130000,identity
2017,82011000,82011000,identity
2017,82013000,82013000,identity
2017,82014000,82014000,identity
2017,82015000,82015000,identity
2017,82016000,82016000,identity
2017,82019001,82019001,identity
2017,82021000,82021000,identity
2017,82022001,82022001,identity
2017,82023101,82023101,identity
2017,82023900,82023900,identity
2017,82024000,82024000,identity
2017,82029100,82029100,identity
2017,82029900,82029900,identity
2017,82031000,82031000,identity
2017,82032000,82032000,identity
2017,82033000,82033000,identity
2017,82034000,82034000,identity
2017,82041100,82041100,identity
2017,82041200,82041200,identity
2017,82042000,82042000,identity
2017,82051000,82051000,identity
2017,82052000,82052000,identity
